latitude,longitude,velocity,time,voltage,current
4744.23583984,1143.12280273,0.02400000,35572.00000000,16.40800095,-54.50000000
4744.23583984,1143.12280273,0.02400000,35773.00000000,16.40399933,-54.70000076
4744.23583984,1143.12280273,0.02400000,35974.00000000,16.40399933,-55.79999924
4744.23583984,1143.12280273,0.02400000,36175.00000000,16.40800095,-55.00000000
4744.23583984,1143.12280273,0.02400000,36376.00000000,16.40399933,-90.30000305
4744.23583984,1143.12255859,0.02900000,36577.00000000,16.40800095,-77.09999847
4744.23583984,1143.12255859,0.02900000,36778.00000000,16.40399933,-87.90000153
4744.23583984,1143.12255859,0.02900000,36980.00000000,16.40399933,-100.59999847
4744.23583984,1143.12255859,0.02900000,37182.00000000,16.40399933,-82.30000305
4744.23583984,1143.12255859,0.02900000,37383.00000000,16.40399933,-80.50000000
4744.23583984,1143.12255859,0.06800000,37584.00000000,16.39999962,-82.50000000
4744.23583984,1143.12255859,0.06800000,37785.00000000,16.40399933,-45.00000000
4744.23583984,1143.12255859,0.06800000,37986.00000000,16.40399933,-49.20000076
4744.23583984,1143.12255859,0.06800000,38188.00000000,16.39599991,-198.50000000
4744.23583984,1143.12255859,0.06800000,38389.00000000,16.40399933,-18.20000076
4744.23583984,1143.12255859,0.08800000,38590.00000000,16.40399933,-39.59999847
4744.23583984,1143.12255859,0.08800000,38791.00000000,16.40399933,-44.50000000
4744.23583984,1143.12255859,0.08800000,38993.00000000,16.39200020,-353.60000610
4744.23583984,1143.12255859,0.08800000,39195.00000000,16.40399933,-36.90000153
4744.23583984,1143.12255859,0.08800000,39396.00000000,16.40399933,-67.59999847
4744.23583984,1143.12255859,0.08800000,39597.00000000,16.40399933,-45.50000000
4744.23583984,1143.12255859,0.08800000,39798.00000000,16.40399933,-46.40000153
4744.23583984,1143.12255859,0.08800000,39999.00000000,16.40800095,-46.79999924
4744.23583984,1143.12255859,0.08800000,40200.00000000,16.39200020,-288.60000610
4744.23583984,1143.12255859,0.08800000,40401.00000000,16.40399933,-43.70000076
4744.23583984,1143.12255859,0.08800000,40603.00000000,16.40399933,-74.30000305
4744.23583984,1143.12255859,0.08800000,40805.00000000,16.40399933,-73.19999695
4744.23583984,1143.12255859,0.08800000,41006.00000000,16.39999962,-69.69999695
4744.23583984,1143.12255859,0.08800000,41207.00000000,16.40399933,-69.59999847
4744.23583984,1143.12255859,0.08800000,41409.00000000,16.40800095,-43.09999847
4744.23535156,1143.12243652,0.03700000,41610.00000000,16.40800095,-45.79999924
4744.23535156,1143.12243652,0.03700000,41811.00000000,16.40399933,-55.70000076
4744.23535156,1143.12243652,0.03700000,42013.00000000,16.40399933,-48.09999847
4744.23535156,1143.12243652,0.03700000,42215.00000000,16.40800095,-74.69999695
4744.23535156,1143.12243652,0.03700000,42416.00000000,16.39999962,-48.50000000
4744.23535156,1143.12243652,0.03900000,42617.00000000,16.40800095,-50.00000000
4744.23535156,1143.12243652,0.03900000,42818.00000000,16.40399933,-58.00000000
4744.23535156,1143.12243652,0.03900000,43020.00000000,16.40399933,-49.50000000
4744.23535156,1143.12243652,0.03900000,43221.00000000,16.40399933,-61.20000076
4744.23535156,1143.12243652,0.03900000,43422.00000000,16.40399933,-49.09999847
4744.23535156,1143.12243652,0.04500000,43623.00000000,16.40399933,-73.69999695
4744.23535156,1143.12243652,0.04500000,43824.00000000,16.40399933,-32.29999924
4744.23535156,1143.12243652,0.04500000,44026.00000000,16.39999962,-82.00000000
4744.23535156,1143.12243652,0.04500000,44228.00000000,16.40800095,-48.70000076
4744.23535156,1143.12243652,0.04500000,44430.00000000,16.40399933,-48.79999924
4744.23535156,1143.12243652,0.04500000,44631.00000000,16.40800095,-49.40000153
4744.23535156,1143.12243652,0.04500000,44833.00000000,16.39999962,-72.50000000
4744.23535156,1143.12243652,0.04500000,45034.00000000,16.39999962,-105.69999695
4744.23535156,1143.12243652,0.04500000,45236.00000000,16.40399933,-73.19999695
4744.23535156,1143.12243652,0.04500000,45437.00000000,16.40399933,-72.50000000
4744.23535156,1143.12243652,0.04500000,45639.00000000,16.40399933,-68.69999695
4744.23535156,1143.12243652,0.00900000,45842.00000000,16.40399933,-70.50000000
4744.23535156,1143.12243652,0.00900000,46044.00000000,16.40399933,-71.59999847
4744.23535156,1143.12243652,0.00900000,46245.00000000,16.40399933,-69.50000000
4744.23535156,1143.12243652,0.00900000,46446.00000000,16.39999962,-101.69999695
4744.23583984,1143.12243652,0.06400000,46647.00000000,16.40399933,-103.50000000
4744.23583984,1143.12243652,0.06400000,46848.00000000,16.40399933,-39.79999924
4744.23583984,1143.12243652,0.06400000,47049.00000000,16.40399933,-48.50000000
4744.23583984,1143.12243652,0.06400000,47250.00000000,16.39999962,-76.40000153
4744.23583984,1143.12243652,0.05200000,47451.00000000,16.40399933,-48.70000076
4744.23583984,1143.12243652,0.05200000,47652.00000000,16.40399933,-66.50000000
4744.23583984,1143.12243652,0.05200000,47853.00000000,16.40399933,-54.59999847
4744.23583984,1143.12243652,0.05200000,48054.00000000,16.40399933,-82.00000000
4744.23583984,1143.12243652,0.05200000,48256.00000000,16.40399933,-73.50000000
4744.23583984,1143.12243652,0.06400000,48458.00000000,16.40399933,-54.50000000
4744.23583984,1143.12243652,0.06400000,48659.00000000,16.40399933,-74.00000000
4744.23583984,1143.12243652,0.06400000,48860.00000000,16.40399933,-46.40000153
4744.23583984,1143.12243652,0.06400000,49061.00000000,16.40399933,-44.29999924
4744.23583984,1143.12243652,0.06400000,49263.00000000,16.40399933,-41.79999924
4744.23583984,1143.12243652,0.06400000,49464.00000000,16.39999962,-74.19999695
4744.23583984,1143.12243652,0.06400000,49665.00000000,16.40399933,-45.50000000
4744.23583984,1143.12243652,0.06400000,49866.00000000,16.39999962,-68.80000305
4744.23583984,1143.12243652,0.06400000,50068.00000000,16.40800095,-43.40000153
4744.23583984,1143.12243652,0.06400000,50269.00000000,16.40800095,-72.69999695
4744.23583984,1143.12243652,0.06400000,50470.00000000,16.40800095,-65.50000000
4744.23583984,1143.12243652,0.06400000,50671.00000000,16.40800095,-46.00000000
4744.23583984,1143.12243652,0.06400000,50873.00000000,16.39999962,-72.69999695
4744.23583984,1143.12243652,0.06400000,51074.00000000,16.40800095,-45.29999924
4744.23583984,1143.12243652,0.06400000,51276.00000000,16.40800095,-45.50000000
4744.23583984,1143.12243652,0.02900000,51478.00000000,16.40399933,-46.00000000
4744.23583984,1143.12243652,0.02900000,51679.00000000,16.40399933,-55.00000000
4744.23583984,1143.12243652,0.02900000,51880.00000000,16.40399933,-50.29999924
4744.23583984,1143.12243652,0.02900000,52081.00000000,16.39999962,-80.30000305
4744.23583984,1143.12243652,0.02900000,52282.00000000,16.40399933,-54.00000000
4744.23583984,1143.12243652,0.02600000,52484.00000000,16.40399933,-84.19999695
4744.23583984,1143.12243652,0.02600000,52686.00000000,16.39599991,-79.19999695
4744.23583984,1143.12243652,0.02600000,52888.00000000,16.40399933,-56.20000076
4744.23583984,1143.12243652,0.02600000,53090.00000000,16.39999962,-84.19999695
4744.23583984,1143.12243652,0.02600000,53292.00000000,16.40399933,-51.20000076
4744.23583984,1143.12243652,0.05300000,53495.00000000,16.40800095,-78.59999847
4744.23583984,1143.12243652,0.05300000,53696.00000000,16.40399933,-78.69999695
4744.23583984,1143.12243652,0.05300000,53898.00000000,16.39999962,-64.50000000
4744.23583984,1143.12243652,0.05300000,54099.00000000,16.40399933,-74.80000305
4744.23583984,1143.12243652,0.05300000,54300.00000000,16.40399933,-45.70000076
4744.23583984,1143.12243652,0.05300000,54501.00000000,16.40399933,-49.29999924
4744.23583984,1143.12243652,0.05300000,54702.00000000,16.40399933,-49.09999847
4744.23583984,1143.12243652,0.05300000,54903.00000000,16.40399933,-49.09999847
4744.23583984,1143.12243652,0.05300000,55104.00000000,16.40800095,-48.40000153
4744.23583984,1143.12243652,0.05300000,55305.00000000,16.40800095,-49.09999847
4744.23583984,1143.12243652,0.05300000,55506.00000000,16.40399933,-49.40000153
4744.23583984,1143.12243652,0.05300000,55707.00000000,16.40800095,-69.30000305
4744.23583984,1143.12243652,0.05300000,55908.00000000,16.37999916,-395.79998779
4744.23583984,1143.12243652,0.05300000,56110.00000000,16.39599991,-261.10000610
4744.23583984,1143.12243652,0.05300000,56311.00000000,16.38800049,-298.89999390
4744.23583984,1143.12231445,0.16400000,56512.00000000,16.39599991,-161.10000610
4744.23583984,1143.12231445,0.16400000,56713.00000000,16.39599991,-189.50000000
4744.23583984,1143.12231445,0.16400000,56915.00000000,16.39599991,-124.19999695
4744.23583984,1143.12231445,0.16400000,57117.00000000,16.39999962,-83.90000153
4744.23583984,1143.12231445,0.16400000,57319.00000000,16.40399933,-55.50000000
4744.23583984,1143.12231445,0.12600000,57520.00000000,16.38800049,-339.20001221
4744.23583984,1143.12231445,0.12600000,57722.00000000,16.38800049,-266.20001221
4744.23583984,1143.12231445,0.12600000,57924.00000000,16.39200020,-188.89999390
4744.23583984,1143.12231445,0.12600000,58125.00000000,16.39599991,-135.80000305
4744.23583984,1143.12231445,0.12600000,58326.00000000,16.39999962,-52.20000076
4744.23583984,1143.12231445,0.08500000,58528.00000000,16.39200020,-199.69999695
4744.23583984,1143.12231445,0.08500000,58729.00000000,16.39999962,-96.00000000
4744.23583984,1143.12231445,0.08500000,58931.00000000,16.40399933,-38.00000000
4744.23583984,1143.12231445,0.08500000,59133.00000000,16.39999962,-137.10000610
4744.23583984,1143.12231445,0.08500000,59335.00000000,16.38800049,-310.39999390
4744.23583984,1143.12231445,0.08500000,59537.00000000,16.39599991,-211.19999695
4744.23583984,1143.12231445,0.08500000,59738.00000000,16.39599991,-161.10000610
4744.23583984,1143.12231445,0.08500000,59939.00000000,16.39999962,-54.09999847
4744.23583984,1143.12231445,0.08500000,60140.00000000,16.39599991,-134.19999695
4744.23583984,1143.12231445,0.08500000,60341.00000000,16.40399933,-53.20000076
4744.23583984,1143.12231445,0.08500000,60544.00000000,16.39999962,-75.00000000
4744.23583984,1143.12231445,0.08500000,60745.00000000,16.39999962,-100.90000153
4744.23583984,1143.12231445,0.15300000,60946.00000000,16.39999962,-76.30000305
4744.23583984,1143.12231445,0.15300000,61148.00000000,16.39200020,-199.89999390
4744.23583984,1143.12231445,0.15300000,61349.00000000,16.39200020,-283.39999390
4744.23583984,1143.12231445,0.25000000,61550.00000000,16.39999962,-113.00000000
4744.23583984,1143.12231445,0.25000000,61751.00000000,16.39599991,-194.50000000
4744.23583984,1143.12231445,0.25000000,61953.00000000,16.39999962,-111.00000000
4744.23583984,1143.12231445,0.25000000,62155.00000000,16.39599991,-101.09999847
4744.23583984,1143.12231445,0.25000000,62356.00000000,16.39999962,-142.00000000
4744.23583984,1143.12231445,0.11100000,62557.00000000,16.38800049,-389.60000610
4744.23583984,1143.12231445,0.11100000,62758.00000000,16.39200020,-228.00000000
